kepid,kepoi_name,koi_disposition,koi_period,koi_duration,koi_depth,koi_num_transits,koi_model_snr,koi_prad,koi_teq,koi_insol,koi_steff,koi_slogg,koi_srad,koi_smass,koi_kepmag,ra,dec
8737343,K05565.01,FALSE POSITIVE,406.29695,5.32,136.5,,10.7,1.85,315.0,2.31,6031.0,4.103,1.566,1.132,12.011,284.03015,44.908718
8741367,K05566.01,CANDIDATE,0.9886684,2.023,126.6,34.0,8.7,3.18,3183.0,24258.04,6456.0,3.725,2.773,1.49,12.551,286.29129,44.920082
9489348,K05686.01,FALSE POSITIVE,3.34465934,10.796,57.6,414.0,24.3,1.17,1559.0,1396.11,5966.0,4.069,1.551,1.028,13.596,299.84818,46.068039
9517242,K05687.01,FALSE POSITIVE,513.14417,14.13,223.8,,7.9,1.3,208.0,0.45,5709.0,4.557,0.837,0.92,14.334,287.38818,46.139381
9532603,K05688.01,CANDIDATE,14.5555096,2.07,725.0,54.0,8.1,2.03,594.0,29.45,5176.0,4.612,0.738,0.826,16.897,294.35034,46.14957
9534832,K05689.01,CANDIDATE,114.12716,1.719,974.0,,6.3,2.76,295.0,1.79,4816.0,4.508,0.823,0.795,15.983,295.18097,46.179401
9536727,K05690.01,CANDIDATE,17.0497376,3.271,478.6,,6.4,45.89,1971.0,3566.8,5039.0,2.587,14.954,3.149,13.582,295.85934,46.117008
9543302,K05691.01,FALSE POSITIVE,13.0366377,3.184,154.6,84.0,15.4,2.23,1047.0,283.97,6084.0,4.009,1.677,1.046,13.543,297.88663,46.190578
9575728,K05692.01,CANDIDATE,2.64181261,2.127,70.0,508.0,12.7,0.59,834.0,114.08,4147.0,4.601,0.683,0.678,14.137,285.63629,46.247269
10799291,K05828.01,FALSE POSITIVE,270.98477,6.718,13883.0,,10.7,11761.1,594.0,29.44,11068.0,4.377,1.555,2.102,14.977,292.70148,48.14328
10802364,K05829.01,CANDIDATE,583.8531,5.09,491.0,,5.4,1.97,196.0,0.35,5591.0,4.559,0.86,0.977,14.857,293.91037,48.192081
10809888,K05830.01,CANDIDATE,72.782432,3.726,245.8,,8.5,11.19,924.0,172.28,5099.0,3.021,7.317,2.049,13.628,296.5499,48.186661
10813078,K05831.01,CANDIDATE,10.552241908,2.7355,954.0,17.0,12.3,1.75,485.0,13.12,4031.0,4.666,0.585,0.578,15.712,297.45166,48.15691
10817600,K05832.01,FALSE POSITIVE,2.74703312,2.655,152.2,393.0,23.1,61.97,2917.0,17132.06,8237.0,3.753,3.134,2.032,12.597,298.70694,48.10091
10850327,K05833.01,CANDIDATE,440.171272,12.217,783.5,3.0,38.0,5.97,334.0,2.96,6261.0,4.001,1.679,1.03,13.014,286.59122,48.220268
10855545,K05834.01,CANDIDATE,37.537859,6.513,269.0,23.0,8.2,1.77,583.0,27.38,6095.0,4.429,1.082,1.15,15.769,289.21732,48.204311
10858504,K05835.01,CANDIDATE,474.96952,4.58,595.0,,6.4,2.44,249.0,0.91,6287.0,4.473,0.962,1.002,15.087,290.57974,48.214218
7885558,K05439.01,FALSE POSITIVE,0.864651455,3.461,67.7,1548.0,16.5,0.69,1720.0,2062.08,5587.0,4.556,0.851,0.952,14.901,289.97064,43.662239
7888863,K05440.01,CANDIDATE,74.624063,8.881,346.9,15.0,11.0,1.75,448.0,9.49,6187.0,4.499,0.937,1.011,15.335,291.07666,43.61208
7900450,K05441.01,FALSE POSITIVE,25.4805211,10.701,159.0,51.0,17.7,1.25,659.0,44.67,6250.0,4.472,0.986,1.052,13.181,294.96277,43.671661
7900695,K05442.01,FALSE POSITIVE,512.11636,9.557,315.4,,10.9,1.47,198.0,0.36,5492.0,4.576,0.812,0.911,13.8,295.03766,43.62122
7900727,K05443.01,FALSE POSITIVE,348.61891,3.567,689.0,,5.8,2.4,253.0,0.97,5911.0,4.519,0.914,1.006,15.306,295.04797,43.650429
7902719,K05444.01,FALSE POSITIVE,368.70839,6.08,957.0,,12.2,2.87,267.0,1.21,6409.0,4.523,0.887,0.956,15.417,295.66922,43.654781
7916058,K05445.01,FALSE POSITIVE,7.1091096,10.67,156.7,194.0,13.0,1.08,855.0,126.12,5665.0,4.568,0.82,0.916,15.71,299.10294,43.69421
7917068,K05446.01,CANDIDATE,416.9504,4.026,479.8,,6.9,7.35,377.0,4.77,5751.0,3.708,2.611,1.269,12.692,299.34103,43.643162
8742270,K05567.01,FALSE POSITIVE,397.3958488,6.1014,29825.0,4.0,395.7,64.56,280.0,1.45,5544.0,4.146,1.362,0.946,14.857,286.7926,44.968369
8745553,K05568.01,CONFIRMED,62.134919,8.711,147.5,8.0,10.6,6.71,925.0,172.96,5889.0,3.358,4.912,2.006,13.435,288.5152,44.923229
8747222,K05569.01,FALSE POSITIVE,1.667482003,1.5931,545.5,805.0,50.2,15.15,3257.0,26549.71,4678.0,2.756,6.72,0.94,12.882,289.32968,44.974209
8747910,K05570.01,CANDIDATE,574.65297,4.37,725.0,,7.4,2.28,196.0,0.35,5596.0,4.553,0.821,0.879,14.789,289.62814,44.942421
8766285,K05571.01,FALSE POSITIVE,5.29730786,4.02,190.8,262.0,13.1,1.49,1044.0,281.21,5780.0,4.438,1.0,1.0,10.25,296.42862,44.980206
8807988,K05572.01,CANDIDATE,21.9578446,1.038,96.6,,6.7,0.78,533.0,19.05,5192.0,4.583,0.802,0.896,13.596,287.06146,45.03043
8812360,K05573.01,FALSE POSITIVE,77.395279,5.26,437.0,,7.9,6.16,646.0,41.24,5158.0,3.541,2.995,1.137,13.774,289.25467,45.05521
8814872,K05574.01,CANDIDATE,373.41509,6.617,1806.0,,10.0,2.55,158.0,0.15,4236.0,4.642,0.612,0.599,15.85,290.30774,45.01141
9579072,K05693.01,FALSE POSITIVE,612.882452,2.024,631.0,,7.5,2.42,217.0,0.53,6029.0,4.494,0.956,1.04,14.453,287.56281,46.258438
9579606,K05694.01,CANDIDATE,107.904526,2.053,249.4,,6.1,1.26,337.0,3.05,5565.0,4.574,0.802,0.879,14.295,287.86899,46.26936
9591728,K05695.01,FALSE POSITIVE,11.03571773,5.62958,144955.0,8.0,959.6,70.42,991.0,227.54,6201.0,4.213,1.23,0.9,14.916,293.3472,46.25544
9594184,K05696.01,FALSE POSITIVE,42.093314,4.649,886.0,21.0,7.4,2.19,407.0,6.47,4885.0,4.541,0.763,0.738,16.523,294.25906,46.221199
9594992,K05697.01,FALSE POSITIVE,274.10859251,6.59,,,,,,,,,,,15.496,294.53946,46.294769
9596820,K05698.01,CANDIDATE,282.029084,4.686,312.8,,8.1,2.33,363.0,4.12,6886.0,4.305,1.287,1.227,13.49,295.22586,46.22015
9598315,K05699.01,FALSE POSITIVE,339.18109,5.34,157.9,,11.5,1.7,332.0,2.88,6407.0,4.209,1.344,1.065,12.637,295.75208,46.253868
9602595,K05700.01,FALSE POSITIVE,3.55650976,12.7364,687454.0,0.0,3867.7,283.93,2353.0,7238.22,8105.0,3.937,2.433,1.868,11.882,297.14346,46.228458
10601163,K05812.01,CANDIDATE,3.1318392,1.632,159.9,,6.0,1.5,1443.0,1025.14,6070.0,4.246,1.159,0.863,14.122,292.32944,47.835629
10616317,K05813.01,FALSE POSITIVE,38.27772448,1.73,,,,,,,,,,,14.293,297.58429,47.892738
10616656,K05814.01,FALSE POSITIVE,25.285232337,4.76313,63021.6,43.0,5902.4,69.68,740.0,70.73,6486.0,4.337,1.136,1.021,12.138,297.69446,47.87896
10618044,K05815.01,CANDIDATE,207.767894,5.21,320.6,,7.7,3.52,379.0,4.85,5210.0,3.894,1.849,0.976,13.744,298.06827,47.867809
10656842,K05816.01,CANDIDATE,82.508054,3.806,351.9,,11.4,14.04,878.0,140.61,4986.0,3.01,7.733,2.231,12.594,288.13202,47.995541
10658177,K05817.01,CANDIDATE,113.083522,10.315,130.7,12.0,13.0,1.59,450.0,9.65,5903.0,4.179,1.4,1.079,13.336,288.72644,47.906872
10661679,K05818.01,FALSE POSITIVE,1.23138339,3.943,72.7,1094.0,21.0,0.82,1648.0,1746.21,5791.0,4.505,0.958,1.071,14.804,290.25308,47.983318
10663976,K05819.01,CANDIDATE,381.37504,16.57,286.5,,11.8,1.24,212.0,0.48,5513.0,4.614,0.729,0.796,14.182,291.21762,47.95216
7935997,K05447.01,FALSE POSITIVE,322.55663046,3.74,,,,,,,,,,,12.75,280.2066,43.774288
7938499,K05448.01,FALSE POSITIVE,7.2269859,14.241,160.3,192.0,26.2,0.79,603.0,31.23,4347.0,4.645,0.609,0.597,14.941,281.9617,43.713871
7941635,K05449.01,FALSE POSITIVE,0.762724045,1.98818,9782.2,1755.0,451.7,41.02,1860.0,2827.5,5313.0,4.39,0.976,0.854,14.5,283.5701,43.736118
7948619,K05450.01,FALSE POSITIVE,206.76425774,2.57,,,,,,,,,,,15.996,287.27939,43.76498
7950158,K05451.01,CANDIDATE,529.39169,10.869,319.9,,12.1,4.4,319.0,2.43,5283.0,3.699,2.504,1.144,13.156,288.03607,43.796139
7967210,K05452.01,FALSE POSITIVE,362.49906,12.17,522.5,,10.3,2.51,277.0,1.4,6043.0,4.369,1.065,0.968,15.259,294.31674,43.797642
7970194,K05453.01,FALSE POSITIVE,190.65896,35.472,552.8,,18.3,2.54,281.0,1.46,5508.0,4.549,0.835,0.9,15.043,295.27673,43.706509
7978202,K05454.01,CONFIRMED,509.997402,8.481,1267.0,3.0,35.3,2.62,182.0,0.26,5037.0,4.54,0.756,0.724,14.15,297.5083,43.710949
8823893,K05575.01,FALSE POSITIVE,1.50650036,2.762,45.4,894.0,15.0,0.81,1809.0,2520.53,6201.0,4.336,1.126,0.998,13.912,293.79514,45.098499
8836224,K05576.01,FALSE POSITIVE,194.48732212,3.6,,,,,,,,,,,13.989,297.73325,45.078861
8841297,K05577.01,CANDIDATE,495.51899,3.592,297.6,,6.6,2.94,305.0,2.03,6043.0,4.038,1.634,1.062,13.5,299.07831,45.05481
8868481,K05578.01,CANDIDATE,388.048463,3.456,149.6,,8.3,3.0,376.0,4.71,5779.0,3.765,2.46,1.29,11.084,284.31519,45.132259
8888745,K05579.01,CANDIDATE,34.0269868,1.586,361.7,,6.2,1.57,455.0,10.15,4999.0,4.514,0.801,0.764,15.592,293.01563,45.16674
8890417,K05580.01,CANDIDATE,173.219879,1.875,239.5,,5.7,2.41,405.0,6.39,6007.0,4.158,1.518,1.215,13.957,293.61044,45.160938
8891684,K05581.01,CONFIRMED,374.878133,10.556,914.6,3.0,21.9,4.27,282.0,1.49,5636.0,4.218,1.354,1.103,14.508,294.0434,45.139778
8904714,K05582.01,FALSE POSITIVE,5.2362026,3.148,2019.5,19.0,28.2,75.83,1378.0,853.62,6176.0,4.112,1.631,1.255,14.786,297.94617,45.10014
9645188,K05701.01,FALSE POSITIVE,48.55059299,1.79,,,,,,,,,,,15.227,290.20685,46.313541
9659022,K05702.01,CANDIDATE,511.882,4.822,610.0,,6.5,2.56,241.0,0.79,6141.0,4.454,1.007,1.046,15.462,295.69479,46.319328
9662475,K05703.01,FALSE POSITIVE,247.372131,3.271,513.4,,12.4,2.47,290.0,1.67,5780.0,4.438,1.0,1.0,13.359,296.85858,46.30019
9674789,K05704.01,CANDIDATE,96.16705,2.775,270.7,,7.2,1.15,313.0,2.26,5147.0,4.617,0.716,0.779,13.419,300.47403,46.332039
9705620,K05705.01,FALSE POSITIVE,95.254421,3.379,465.4,,6.1,2.2,413.0,6.89,6063.0,4.476,1.012,1.117,15.833,289.87979,46.400139
9715631,K05706.01,CONFIRMED,425.483539,17.856,996.6,4.0,19.6,3.2,248.0,0.89,5977.0,4.473,1.022,1.133,15.807,294.05762,46.441029
9723746,K05707.01,CANDIDATE,208.800733,1.964,594.0,,4.9,2.88,347.0,3.43,6208.0,4.372,1.168,1.175,15.239,296.94031,46.494099
9724993,K05708.01,FALSE POSITIVE,7.863361238,3.42771,18156.7,138.0,723.3,22.7,1057.0,294.86,5615.0,4.136,1.4,0.976,12.524,297.31314,46.448212
10677763,K05820.01,FALSE POSITIVE,120.16983803,3.19,,,,,,,,,,,12.138,296.40851,47.982121
10678912,K05821.01,CANDIDATE,113.71363032,2.45,,,,,,,,,,,15.499,296.75278,47.973282
10685764,K05822.01,CANDIDATE,17.634272,1.387,76.7,,9.7,1.69,842.0,118.84,4885.0,3.815,1.979,0.933,12.31,298.74216,47.945278
10724569,K05823.01,FALSE POSITIVE,0.745086745,4.29,270.0,1796.0,61.4,1.29,1654.0,1775.23,5325.0,4.607,0.75,0.84,15.489,289.16986,48.06678
10734441,K05824.01,FALSE POSITIVE,247.47724314,7.6,,,,,,,,,,,15.78,293.14627,48.058331
10737437,K05825.01,CANDIDATE,208.047137,3.22,287.5,,6.9,2.05,363.0,4.12,5991.0,4.175,1.2,0.784,13.934,294.28503,48.059448
10747162,K05826.01,CANDIDATE,30.561533,2.227,585.7,,6.9,1.53,379.0,4.86,4294.0,4.609,0.664,0.654,15.871,297.39093,48.03928
10777591,K05827.01,CONFIRMED,6.10968225,5.735,60.3,220.0,18.6,0.79,1093.0,337.78,6024.0,4.309,1.009,0.756,13.328,282.23685,48.154243
7979297,K05455.01,CANDIDATE,292.09809,14.43,528.8,,11.4,2.09,267.0,1.2,5955.0,4.534,0.883,0.972,15.003,297.75494,43.789261
7982917,K05456.01,FALSE POSITIVE,11.8045536,3.195,128.9,,7.0,0.94,660.0,44.76,4971.0,4.482,0.857,0.813,14.274,298.62399,43.719471
8005002,K05457.01,CANDIDATE,578.21623,2.707,120.6,,3.5,3.54,328.0,2.74,5166.0,3.6,3.244,1.529,11.619,280.34219,43.83334
8007174,K05458.01,CANDIDATE,56.648588,4.534,648.9,21.0,11.8,2.19,377.0,4.77,5023.0,4.565,0.782,0.821,15.602,281.8277,43.808689
8009811,K05459.01,CANDIDATE,53.554546,5.533,127.6,25.0,8.9,3.1,769.0,82.79,6039.0,3.76,2.622,1.442,11.47,283.37384,43.801361
8016211,K05460.01,FALSE POSITIVE,3.1748772,7.089,1741.0,43.0,98.6,8.8,1410.0,933.1,5116.0,3.994,1.619,0.944,14.395,286.69333,43.869961
8016650,K05461.01,CANDIDATE,119.079642,16.268,422.5,,18.0,17.89,795.0,94.61,4849.0,2.942,8.984,2.573,13.468,286.92426,43.82943
8025718,K05462.01,FALSE POSITIVE,371.18648,19.929,317.9,,18.1,2.06,291.0,1.68,6231.0,4.34,1.152,1.054,13.937,290.7309,43.87009
8915379,K05583.01,CANDIDATE,20.5858591,3.069,260.2,,6.6,1.31,586.0,27.85,5523.0,4.526,0.753,0.695,15.306,300.9559,45.11108
8935352,K05584.01,FALSE POSITIVE,10.90962154,17.8024,499921.0,0.0,2345.1,149.1,1127.0,381.27,5323.0,3.714,2.064,0.804,14.096,283.98358,45.284752
8937555,K05585.01,CANDIDATE,113.573945,3.007,249.6,,7.8,3.45,496.0,14.32,5155.0,3.768,2.233,1.067,12.397,285.09998,45.23811
8939211,K05586.01,FALSE POSITIVE,27.0779813,138.54,347.5,53.0,139.4,2.03,597.0,29.98,5906.0,4.467,0.85,0.773,14.17,285.91354,45.206799
8939650,K05587.01,FALSE POSITIVE,1.827660875,3.986,46676.8,737.0,890.3,42.1,1664.0,1811.72,6352.0,4.427,1.072,1.118,14.268,286.12524,45.276932
8946267,K05588.01,CANDIDATE,542.91133,15.9,750.1,,13.1,2.27,199.0,0.37,5583.0,4.559,0.824,0.899,15.373,289.3334,45.242641
8949512,K05589.01,FALSE POSITIVE,376.554588,3.182,481.0,,5.4,2.0,247.0,0.88,5926.0,4.519,0.913,1.004,14.694,290.58508,45.22105
8955741,K05590.01,FALSE POSITIVE,538.4263,12.751,242.0,,16.2,3.2,322.0,2.53,5962.0,3.882,2.028,1.143,12.099,292.87256,45.246151
9758615,K05709.01,FALSE POSITIVE,94.20561159,6.62,,,,,,,,,,,11.613,285.59543,46.509666
9771920,K05710.01,FALSE POSITIVE,378.70643955,14.66,,,,,,,,,,,15.658,292.40878,46.515259
9775475,K05711.01,FALSE POSITIVE,78.4286313,3.7368,83303.0,7.0,112.6,85.77,425.0,7.74,5780.0,4.438,1.0,1.0,15.069,293.8945,46.592491
9776907,K05712.01,CANDIDATE,287.75613,5.487,1987.0,,6.6,3.4,215.0,0.5,4965.0,4.586,0.781,0.856,16.925,294.40469,46.56572
9780149,K05713.01,FALSE POSITIVE,2.53021,21.79,367.9,14.0,24.2,41.44,1543.0,1338.82,5780.0,4.178,1.296,0.924,12.294,295.6026,46.517567
9786017,K05714.01,FALSE POSITIVE,2.249000963,9.6022,58776.2,485.0,1159.5,59.61,2126.0,4838.14,6025.0,3.8,2.293,1.209,12.502,297.50803,46.521568
9832379,K05715.01,CANDIDATE,189.961729,12.46,699.9,,11.9,1.93,260.0,1.08,5335.0,4.613,0.742,0.83,15.713,292.38818,46.615101
9837659,K05716.01,FALSE POSITIVE,121.62387378,2.73,,,,,,,,,,,12.209,294.52805,46.608521
10865043,K05836.01,CANDIDATE,202.18722766,2.77,,,,,,,,,,,13.762,293.45459,48.227852
10878117,K05837.01,CANDIDATE,280.92070688,3.48,,,,,,,,,,,15.261,297.9147,48.224411
10879247,K05838.01,FALSE POSITIVE,432.074696,4.763,1088.0,,7.6,2.39,193.0,0.32,5183.0,4.608,0.739,0.818,15.214,298.26733,48.207458
10879899,K05839.01,CANDIDATE,169.415073,3.884,239.9,,9.8,2.32,413.0,6.87,6362.0,4.238,1.378,1.199,12.427,298.47745,48.222031
10905641,K05840.01,FALSE POSITIVE,460.77905,15.541,239.3,3.0,12.7,4.24,387.0,5.32,6126.0,3.731,2.717,1.449,13.462,283.54834,48.388931
10920086,K05841.01,FALSE POSITIVE,3.21318517,15.47,2046.1,416.0,662.9,8.24,1710.0,2017.35,6712.0,4.159,1.513,1.206,12.52,291.85208,48.319561
10933306,K05842.01,CANDIDATE,57.7749373,4.731,283.6,18.0,10.4,1.85,524.0,17.82,6277.0,4.417,1.097,1.148,14.753,297.19424,48.322891
10958972,K05843.01,FALSE POSITIVE,331.78248134,4.94,,,,,,,,,,,13.789,281.81027,48.420395
8029848,K05463.01,FALSE POSITIVE,1.20608769,2.2272,1660.6,57.0,66.9,44.46,1941.0,3353.78,5657.0,4.186,1.355,1.028,14.252,292.21179,43.831848
8035322,K05464.01,FALSE POSITIVE,613.82905,18.18,148.2,,10.2,2.85,307.0,2.1,5636.0,3.809,2.357,1.305,13.016,294.08139,43.824032
8036863,K05465.01,FALSE POSITIVE,476.80454,10.65,143.6,,5.7,1.12,227.0,0.63,5806.0,4.473,0.901,0.881,13.879,294.57321,43.898521
8037038,K05466.01,CONFIRMED,4.09513876,2.462,181.7,320.0,11.6,1.75,1122.0,374.3,5858.0,4.495,0.963,1.056,15.524,294.63257,43.807671
8040308,K05467.01,CANDIDATE,502.8356901,9.97,,,,,,,,,,,15.195,295.65958,43.85825
8040457,K05468.01,CANDIDATE,81.704814,1.468,297.0,,5.8,1.65,442.0,9.04,6099.0,4.421,0.95,0.867,14.794,295.70108,43.825218
8043968,K05469.01,FALSE POSITIVE,0.779615874,3.932,81.5,864.0,22.0,0.83,1847.0,2735.51,5764.0,4.548,0.863,0.959,15.292,296.73291,43.864319
8044083,K05470.01,CANDIDATE,578.21805,4.18,637.0,,5.3,2.44,223.0,0.59,6089.0,4.495,0.95,1.031,15.584,296.76855,43.862
8959240,K05591.01,CANDIDATE,317.009388,3.013,326.9,,7.5,4.03,345.0,3.34,5066.0,3.787,2.27,1.15,13.555,294.09128,45.21767
8971044,K05592.01,CANDIDATE,482.51701,14.791,573.0,,10.3,2.3,242.0,0.8,6168.0,4.488,0.96,1.034,15.054,297.48312,45.291142
8975776,K05593.01,FALSE POSITIVE,224.469892,2.952,458.6,,5.5,2.35,323.0,2.58,5911.0,4.337,1.091,0.944,14.918,298.50476,45.25124
8979500,K05594.01,FALSE POSITIVE,113.556471,2.383,278.7,,7.6,6.76,651.0,42.48,4842.0,3.167,4.164,0.93,13.316,299.54834,45.283661
9003126,K05595.01,FALSE POSITIVE,208.02789,10.82,255.0,,8.8,1.04,196.0,0.35,4285.0,4.63,0.632,0.622,14.487,283.62271,45.382992
9008125,K05596.01,FALSE POSITIVE,308.024953,2.665,352.6,,10.2,3.55,345.0,3.35,5220.0,3.808,1.887,0.835,11.879,286.10162,45.319191
9011877,K05597.01,CANDIDATE,7.77710639,3.418,77.4,174.0,10.6,0.73,773.0,84.44,5073.0,4.481,0.851,0.8,13.725,287.82678,45.331322
9838414,K05717.01,FALSE POSITIVE,1.33261458,5.161,1335.3,133.0,17.5,3.65,1208.0,505.52,4611.0,4.551,0.76,0.748,17.511,294.80966,46.613079
9838582,K05718.01,CANDIDATE,233.64574,10.05,2268.0,,7.6,5.2,296.0,1.8,5780.0,4.438,1.0,1.0,17.106,294.87628,46.607254
9839030,K05719.01,CANDIDATE,27.285315,7.47,396.5,4.0,9.6,2.19,678.0,49.97,6304.0,4.407,1.094,1.11,14.71,295.05518,46.66975
9845362,K05720.01,FALSE POSITIVE,105.895315,2.581,1227.0,,7.0,2.69,323.0,2.58,5271.0,4.548,0.781,0.786,15.979,297.2294,46.616402
9845931,K05721.01,FALSE POSITIVE,61.224558,4.103,544.2,17.0,9.7,2.76,525.0,17.89,6343.0,4.408,1.14,1.213,15.873,297.38342,46.68388
9847239,K05722.01,FALSE POSITIVE,28.507877538,3.13331,24372.3,38.0,449.0,27.79,613.0,33.32,6131.0,4.497,0.945,1.023,14.876,297.74112,46.660488
9848760,K05723.01,FALSE POSITIVE,444.46522,0.767,4084.0,,9.0,30.17,189.0,0.3,5134.0,4.609,0.746,0.836,15.466,298.155,46.600121
9850843,K05724.01,FALSE POSITIVE,8.48039,6.134,133.7,128.0,12.0,1.23,969.0,208.42,6193.0,4.434,1.067,1.127,14.863,298.71469,46.650639
7018210,K05344.01,CANDIDATE,445.351255,6.516,420.4,,10.6,3.66,370.0,4.43,7202.0,4.112,1.755,1.454,13.735,286.35242,42.58577
7019580,K05345.01,FALSE POSITIVE,72.0153825,2.548,177.7,,6.8,6.94,783.0,88.86,5099.0,3.299,5.032,1.836,11.888,286.98447,42.551121
7022603,K05346.01,FALSE POSITIVE,21.12752693,2.253,51.8,64.0,18.4,20.93,2349.0,7200.22,4024.0,1.672,30.882,1.636,8.789,288.22437,42.549011
7024045,K05347.01,FALSE POSITIVE,23.9341825,1.607,228.1,,6.5,1.03,432.0,8.27,4415.0,4.58,0.715,0.708,14.869,288.76083,42.554619
7035812,K05348.01,FALSE POSITIVE,87.775799,1.862,450.0,,6.3,2.44,409.0,6.61,5604.0,4.375,1.025,0.909,15.429,292.49271,42.550739
7038988,K05349.01,FALSE POSITIVE,65.67350728,2.73,,,,,,,,,,,15.528,293.43866,42.56181
7041972,K05350.01,FALSE POSITIVE,222.06409878,2.89,,,,,,,,,,,14.017,294.26602,42.519218
7047299,K05351.01,FALSE POSITIVE,35.882272887,3.95004,101231.0,38.0,3096.9,35.21,512.0,16.3,5840.0,4.57,0.812,0.898,14.295,295.61066,42.578369
8075618,K05471.01,FALSE POSITIVE,8.780603773,3.16989,90027.8,152.0,1406.9,52.34,775.0,85.17,5487.0,4.563,0.832,0.924,15.674,281.5979,43.976479
8076215,K05472.01,CANDIDATE,97.5137491,2.655,279.8,,9.1,5.27,630.0,37.25,5437.0,3.57,3.18,1.372,12.603,281.95456,43.98061
8094942,K05473.01,CANDIDATE,549.42772,6.09,719.1,,12.1,2.64,223.0,0.58,5957.0,4.498,0.971,1.083,14.654,290.84729,43.962742
8099517,K05474.01,CANDIDATE,284.666844,2.752,418.0,,5.6,8.98,486.0,13.14,5248.0,3.368,4.413,1.66,13.761,292.50958,43.957169
8105398,K05475.01,CONFIRMED,224.150923,12.455,348.6,6.0,34.2,2.41,369.0,4.4,6072.0,4.133,1.286,0.818,13.093,294.49487,43.91362
8105719,K05476.01,CANDIDATE,148.179343,12.733,466.6,9.0,12.5,2.52,367.0,4.29,5635.0,4.278,1.183,0.967,15.563,294.60629,43.937141
8106139,K05477.01,FALSE POSITIVE,551.49832,40.92,1874.4,,37.0,4.89,215.0,0.51,5926.0,4.532,0.887,0.978,15.536,294.74234,43.909351
8108437,K05478.01,FALSE POSITIVE,351.2878737,11.2066,134634.0,4.0,1002.8,38.47,252.0,0.96,5911.0,4.519,0.914,1.006,15.703,295.4931,43.99353
9012244,K05598.01,CANDIDATE,376.934014,4.28,382.4,,6.1,2.13,274.0,1.33,6074.0,4.369,1.034,0.913,13.797,287.99823,45.396439
9016592,K05599.01,FALSE POSITIVE,46.50446209,1.37,,,,,,,,,,,15.682,289.83994,45.354191
9018021,K05600.01,CANDIDATE,17.168095,13.04,143.1,81.0,8.1,4.81,603.0,31.34,5053.0,3.824,1.907,0.885,14.498,290.39032,45.389992
9024568,K05601.01,FALSE POSITIVE,124.091252,2.172,281.4,,5.7,1.3,305.0,2.04,5275.0,4.571,0.792,0.852,14.152,292.77322,45.371311
9026007,K05602.01,CANDIDATE,403.163148,5.735,681.1,3.0,12.1,2.49,240.0,0.79,5812.0,4.504,0.963,1.079,14.624,293.29337,45.342541
9026248,K05603.01,CANDIDATE,341.557931,3.365,433.0,,9.6,6.81,393.0,5.65,5138.0,3.551,3.098,1.245,12.472,293.37994,45.31385
9044060,K05604.01,CANDIDATE,476.91977,5.07,193.6,,7.4,2.49,321.0,2.49,6282.0,4.063,1.725,1.257,12.952,298.28308,45.373589
9047416,K05605.01,CANDIDATE,9.011888,4.167,987.6,8.0,15.5,7.04,1105.0,351.97,5627.0,4.002,1.735,1.103,14.321,299.19171,45.34354
9851638,K05725.01,CANDIDATE,351.25069,3.648,1324.0,,6.5,2.23,186.0,0.28,4828.0,4.63,0.63,0.616,15.806,298.9433,46.679771
9875101,K05726.01,FALSE POSITIVE,212.771978,2.115,1239.0,,6.9,2.84,255.0,1.0,5122.0,4.505,0.824,0.793,15.788,283.49139,46.757889
9881660,K05727.01,CANDIDATE,65.3558881,2.165,1158.0,17.0,9.6,2.61,337.0,3.05,4703.0,4.55,0.764,0.755,15.676,287.36737,46.76865
9896438,K05728.01,FALSE POSITIVE,18.0766788,3.06,28831.0,26.0,26.6,19.47,694.0,54.73,5780.0,4.438,1.0,1.0,16.667,294.12787,46.796848
9899514,K05729.01,FALSE POSITIVE,1.33255577,4.282,126.5,853.0,15.4,0.97,1420.0,961.41,5122.0,4.469,0.881,0.835,15.916,295.26416,46.745941
9899607,K05730.01,FALSE POSITIVE,1.33259275,4.014,79.1,1007.0,15.9,0.97,1703.0,1983.27,6091.0,4.487,0.967,1.045,15.3,295.2951,46.775841
9908486,K05731.01,FALSE POSITIVE,36.6092739,1.835,1102.0,11.0,7.6,52.42,1623.0,1640.55,4770.0,2.319,16.114,1.973,13.823,298.11667,46.721958
9910043,K05732.01,CANDIDATE,39.399926,5.729,341.4,28.0,9.4,1.52,499.0,14.66,5913.0,4.581,0.795,0.898,15.453,298.5697,46.753971
7101726,K05352.01,CANDIDATE,270.1430241,6.32,,,,,,,,,,,15.059,286.19986,42.61301
7107567,K05353.01,FALSE POSITIVE,0.812592362,1.5646,6945.8,220.0,226.6,25.84,2912.0,16928.43,7117.0,4.153,1.64,1.398,14.235,288.49567,42.69556
7109680,K05354.01,FALSE POSITIVE,81.871309,1.606,98.2,,5.4,1.12,480.0,12.59,6343.0,4.375,1.115,1.069,12.869,289.27045,42.674389
7115671,K05355.01,FALSE POSITIVE,0.566805859,3.835,61.1,2313.0,21.5,1.25,2858.0,15850.69,6413.0,4.203,1.494,1.299,13.857,291.12695,42.62439
7123580,K05356.01,FALSE POSITIVE,326.36595188,3.75,,,,,,,,,,,14.983,293.54224,42.699532
7123614,K05357.01,FALSE POSITIVE,520.58269,2.264,348.0,,6.0,1.94,244.0,0.83,6210.0,4.45,1.033,1.093,14.027,293.55038,42.67226
